"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"NCT^D","Newcastle Investment Corporation","25.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nct^d",
"NWL","Newell Rubbermaid Inc.","31.49","9043928000","n/a","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/nwl",
"NFX","Newfield Exploration Company","27.54","3748829650.74","n/a","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nfx",
"NJR","NewJersey Resources Corporation","44.99","1890730844.2","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/njr",
"NEU","NewMarket Corporation","371.58","4927301661.48","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/neu",
"NEM","Newmont Mining Corporation","23.56","11616472278.2","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/nem",
"NR","Newpark Resources, Inc.","11.02","962823075.3","n/a","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/nr",
"NHF","NexPoint Credit Stategies Fund","11.07","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nhf",
"NEE","NextEra Energy, Inc.","90.46","38959453555.76","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nee",
"NEE^C","NextEra Energy, Inc.","25.11","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^c",
"NEE^F/CL","NextEra Energy, Inc.","25.53","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^f/cl",
"NEE^G","NextEra Energy, Inc.","22.7","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^g",
"NEE^H","NextEra Energy, Inc.","22.35","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^h",
"NEE^I","NextEra Energy, Inc.","20.32","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^i",
"NEE^J","NextEra Energy, Inc.","19.85","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^j",
"NEE^O","NextEra Energy, Inc.","59","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^o",
"NEE^P","NextEra Energy, Inc.","52.19","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nee^p",
"NGL","NGL ENERGY PARTNERS LP","36.78","2669127579.18","n/a","2011","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/ngl",
"NMK^B","Niagara Mohawk Holdings, Inc.","90.55","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nmk^b",
"NMK^C","Niagara Mohawk Holdings, Inc.","93.95","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nmk^c",
"NJ","Nidec Corporation (Nihon Densan Kabushiki Kaisha)","30.18","16198282394.16","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/nj",
"NLSN","Nielsen Holdings N.V.","46.4","17552035539.2","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/nlsn",
"NKE","Nike, Inc.","78.42","69439688373.24","n/a","n/a","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/nke",
"NMBL","Nimble Storage, Inc.","50.54","3551971416","n/a","2013","Technology","Electronic Components","http://www.nasdaq.com/symbol/nmbl",
"NTT","Nippon Telegraph and Telephone Corporation","28.28","64580494985.44","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntt",
"NKA","Niska Gas Storage Partners LLC","13","458915600","n/a","2010","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/nka",
"NI","NiSource, Inc","34.93","10943388900.92","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/ni",
"NL","NL Industries, Inc.","11.52","560723143.68","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/nl",
"NED","Noah Education Holdings Ltd.","2.72","102305475.04","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ned",
"NOAH","Noah Holdings Ltd.","14.9","817544792.2","n/a","2010","Finance","Investment Managers","http://www.nasdaq.com/symbol/noah",
"NE","Noble Corporation","31.08","7875899194.8","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ne",
"NBL","Noble Energy Inc.","68.49","24606877894.56","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nbl",
"NOK","Nokia Corporation","7.63","28574306829.46","n/a","1994","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/nok",
"NMR","Nomura Holdings Inc ADR","6.8","25263706976.8","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/nmr",
"NOR","Noranda Aluminum Holding Corporation","4.09","278489879.15","n/a","2010","Basic Industries","Aluminum","http://www.nasdaq.com/symbol/nor",
"NCFT","Norcraft Companies, Inc.","16.55","286506980","n/a","2013","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/ncft",
"NAT","Nordic American Tankers Limited","10.22","768360050.22","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/nat",
"NDZ","Nordion Inc.","9.77","604853870.77","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/ndz",
"JWN","Nordstrom, Inc.","60.92","11779320806.76","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/jwn",
"NSC","Norfolk Souther Corporation","90.69","28015077646.32","n/a","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/nsc",
"NTL","Nortel Inversora SA","17.37","2362617027","n/a","1997","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ntl",
"NOA","North American Energy Partners, Inc.","6.55","227587845.8","n/a","2006","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/noa",
"NADL","North Atlantic Drilling Ltd.","9.13","2201632403.63","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nadl",
"NRT","North European Oil Royality Trust","22.39","205777310.1","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/nrt",
"NU","Northeast Utilities","44.23","13936610937.25","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nu",
"NTI","Northern Tier Energy LP","24.48","2254609297.44","n/a","2012","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/nti",
"NOC","Northrop Grumman Corporation","118.72","25731046082.56","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/noc",
"NRF","Northstar Realty Finance Corp.","14.88","4624757419.2","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/nrf",
"NRF^A","Northstar Realty Finance Corp.","25.3499","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^a",
"NRF^B","Northstar Realty Finance Corp.","24","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^b",
"NRF^C","Northstar Realty Finance Corp.","24.9","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^c",
"NRF^D","Northstar Realty Finance Corp.","24.28","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrf^d",
"NWN","Northwest Natural Gas Company","41.78","1128166789.68","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/nwn",
"NWE","NorthWestern Corporation","45.78","1760848134.36","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/nwe",
"NVS","Novartis AG","83.41","202359692130.28","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvs",
"NVO","Novo Nordisk A/S","47.12","27329600000","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvo",
"NQ","NQ Mobile Inc.","19.95","1064212999.5","n/a","2011","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nq",
"NRG","NRG Energy, Inc.","28.71","9285280824.6","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nrg",
"NYLD","NRG Yield, Inc.","37.61","2454052500","n/a","2013","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/nyld",
"DCM","NTT DOCOMO, Inc","16.52","68504476852","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/dcm",
"NUS","Nu Skin Enterprises, Inc.","82.52","4908487482.96","n/a","1996","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/nus",
"NUE","Nucor Corporation","49.56","15770539390.2","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/nue",
"NS","Nustar Energy L.P.","49.51","3856139721.78","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/ns",
"NSH","Nustar GP Holdings, LLC","30.74","1310402026.62","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/nsh",
"NSS","NuStar Logistics, L.P.","26.34","0","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/nss",
"NEA","Nuveen AMT-Free Municipal Income Fund","13.06","1030212985.62","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nea",
"NUV","Nuveen AMT-Free Municipal Value Fund","9.54","1961687742.84","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/nuv",
"NUW","Nuveen AMT-Free Municipal Value Fund","15.9","209787382.5","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/nuw",
"NAZ","Nuveen Arizona Premium Income Municipal Fund","12.7501","147440702.8886","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/naz",
"NBB","Nuveen Build America Bond Fund","19.39","513097889.15","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/nbb",
"NBD","Nuveen Build America Bond Opportunity Fund","20.33","146482732.5","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/nbd",
"NKX","Nuveen California AMT-Free Municipal Income Fund","13.09","547734831.49","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nkx",
"NAC","Nuveen California Dividend Advantage Municipal Fund","13.94","327992489.62","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/nac",
"NQC","Nuveen California Investment Quality Municipal Fund, Inc.","14.1","192531340.5","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/nqc",
"NCO","Nuveen California Municipal Market Opportunity Fund, Inc.","14.41","117736112.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nco",
"NCA","Nuveen California Municipal Value Fund, Inc.","9.55","241421908.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nca",
"NCP","Nuveen California Performance Plus Municipal Fund, Inc.","14.0301","182660607.7695","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/ncp",
"NCU^C","Nuveen California Premium Income Municipal Fund","10.04","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ncu^c",
"NUC","Nuveen California Quality Income Municipal Fund, Inc.","14.99","332843626.22","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/nuc",
"NVC","Nuveen California Select Quality Municipal Fund, Inc.","14.79","344888054.37","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nvc",
"NTC","Nuveen Connecticut Premium Income Municipal Fund","12.076","177384074.176","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/ntc",
"NTC^C/CL","Nuveen Connecticut Premium Income Municipal Fund","9.99","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntc^c/cl",
"NTC^D/CL","Nuveen Connecticut Premium Income Municipal Fund","10.04","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntc^d/cl",
"NTC^E/CL","Nuveen Connecticut Premium Income Municipal Fund","9.99","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntc^e/cl",
"NTC^F/CL","Nuveen Connecticut Premium Income Municipal Fund","9.993","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntc^f/cl",
"NTC^G/CL","Nuveen Connecticut Premium Income Municipal Fund","10.02","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ntc^g/cl",
"JCE","Nuveen Core Equity Alpha Fund","17.54","281020372.44","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/jce",
"JQC","Nuveen Credit Strategies Income Fund","9.54","1299656370.96","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/jqc",
"JGT","Nuveen Diversified Currency Opportunities Fund","10.22","438832839.48","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/jgt",
"JDD","Nuveen Diversified Dividend and Income Fund","11.73","233869185.81","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/jdd",
"NAD","Nuveen Dividend Advantage Municipal Fund","13.41","526964080.32","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/nad",
"NZF^C","Nuveen Dividend Advantage Municipal Fund 3","10.0699","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nzf^c",
"JMF","Nuveen Energy MLP Total Return Fund","19.02","749243238.78","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/jmf",
"NEV","Nuveen Enhanced Municipal Value Fund","13.93","292542467.35","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/nev",
"JLA","Nuveen Equity Premium Advantage Fund","13","333832421","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/jla",
"JPG","Nuveen Equity Premium and Growth Fund","14.3","232159670.6","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/jpg",
"JPZ","Nuveen Equity Premium Income Fund","12.65","486581908.45","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/jpz",
"JSN","Nuveen Equity Premium Opportunity Fund","12.78","849713368.32","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/jsn",
"JPW","Nuveen Flexible Investment Income Fund","16.98","0","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/jpw",
"JFR","Nuveen Floating Rate Income Fund","12.07","604561894.46","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/jfr",
"JRO","Nuveen Floating Rate Income Opportuntiy Fund","12.04","397064667.72","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/jro",
"NKG","Nuveen Georgia Dividend Advantage Municipal Fund 2","12.22","128899566.12","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nkg",
"NKG^C","Nuveen Georgia Dividend Advantage Municipal Fund 2","10.03","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nkg^c",
"NKG^D","Nuveen Georgia Dividend Advantage Municipal Fund 2","10.04","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nkg^d",
"JGV","Nuveen Global Equity Income Fund ","13.06","250923203.54","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/jgv",
"JGG","Nuveen Global Income Opportunites Fund","11.51","107722297.18","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/jgg",
"NXC","Nuveen Insured California Select Tax-Free Income Portfolio","14.11","88508177.97","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxc",
"NXN","Nuveen Insured New York Select Tax-Free Income Portfolio","13.52","53052142","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/nxn",
"NID","Nuveen Intermediate Duration Municipal Term Fund","12","562915920","n/a","2012","n/a","n/a","http://www.nasdaq.com/symbol/nid",
"NQM","Nuveen Investment Quality Municipal Fund, Inc.","14.1","507265435.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nqm",
"NMY","Nuveen Maryland Premium Income Municipal Fund","12.27","295764251.82","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/nmy",
"NMY^C","Nuveen Maryland Premium Income Municipal Fund","10.03","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmy^c",
"NMY^D","Nuveen Maryland Premium Income Municipal Fund","10.1","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmy^d",
"NMY^E","Nuveen Maryland Premium Income Municipal Fund","10.033","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmy^e",
"NMY^F","Nuveen Maryland Premium Income Municipal Fund","10.04","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmy^f",
"NMY^G","Nuveen Maryland Premium Income Municipal Fund","10.03","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmy^g",
"NMY^H","Nuveen Maryland Premium Income Municipal Fund","10.06","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmy^h",
"NGX^C","Nuveen Massachusetts AMT-Free Municipal Income Fund","10.04","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ngx^c",
"NMT","Nuveen Massachusetts Premium Income Municipal Fund","12.68","60544311.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmt",
"NMT^C","Nuveen Massachusetts Premium Income Municipal Fund","10.02","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmt^c",
"NMT^D","Nuveen Massachusetts Premium Income Municipal Fund","10.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nmt^d",
"NUM","Nuveen Michigan Quality Income Municipal Fund","13.3601","278533863.1387","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/num",
"NOM^C","Nuveen Missouri Premium Income Municipal Fund","10.0464","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nom^c",
"JLS","Nuveen Mortgage Opportunity Term Fund","23.97","380475066.93","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/jls",
"NMA","Nuveen Municipal Advantage Fund, Inc.","13","568066304","n/a","1989","n/a","n/a","http://www.nasdaq.com/symbol/nma",
"NMI","Nuveen Municipal Income Fund, Inc.","11.18","92511816.8","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/nmi",
"NMO","Nuveen Municipal Market Opportunity Fund, Inc.","12.69","582141504.15","n/a","1990","n/a","n/a","http://www.nasdaq.com/symbol/nmo",
"NIO","Nuveen Municipal Opportunity Fund, Inc.","13.65","1305089754.15","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/nio",
"NUJ^C","Nuveen New Jersey Dividend Advantage Municipal Fund 2","10.02","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nuj^c",
"NQJ","Nuveen New Jersey Investment Quality Municipal Fund, Inc.","13.1352","269546585.412","n/a","1991","n/a","n/a","http://www.nasdaq.com/symbol/nqj",
"NNJ","Nuveen New Jersey Premium Income Municipal Fund, Inc.","13.4899","162998825.9273","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/nnj",
"NRK","Nuveen New York AMT-Free Municipal Income Fund","12.6","1103993150.4","n/a","2002","n/a","n/a","http://www.nasdaq.com/symbol/nrk",
"NRK^C","Nuveen New York AMT-Free Municipal Income Fund","10.03","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nrk^c",
"NAN","Nuveen New York Dividend Advantage Municipal Fund","13.27","122950929.1","n/a","1999","n/a","n/a","http://www.nasdaq.com/symbol/nan",
